condition_number,fit_seconds,iterations,lambda,linear_solver,n_parameters,objective_variant,preparation_seconds,residual_norm,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,method,fit_and_validation_seconds,forgetting,ridge,eta,window,gamma,seed,share,C,epsilon,sweep,setting
,,,,,,,,,,,0.47330025277617843,0.16008593420786307,0.20083695590949124,fixed_share,0.0016638,,,1.0,,,21,0.005,,,window,15.0
,,,,,,,,,,,0.444415701531063,0.15020099063678757,0.18862592842450882,fixed_share,0.0015974,,,1.0,,,21,0.01,,,window,15.0
,,,,,,,,,,,0.39619118765492367,0.13280761405716285,0.1671571986389367,fixed_share,0.0015954,,,1.0,,,21,0.02,,,window,15.0
,,,,,,,,,,,0.2952859994886223,0.10076629715175647,0.12634124417745468,fixed_share,0.0016193,,,1.0,,,21,0.05,,,window,15.0
,,,,,,,,,,,0.23454168686991014,0.08210200203518256,0.1022161122729326,fixed_share,0.0016151,,,1.0,,,21,0.1,,,window,15.0
,,,,,,,,,,,0.21695788280779077,0.07616764527193873,0.09466508109373915,passive_aggressive,0.0001935,,,,,,21,,1.0e12,0.0001,window,15.0
,,,,,,,,,,,0.21612517693323866,0.07590802995256209,0.09431281169853332,passive_aggressive,0.0001789,,,,,,21,,1.0e12,0.001,window,15.0
,,,,,,,,,,,0.20930338445693525,0.0735412175655433,0.09112032475775506,passive_aggressive,0.0001755,,,,,,21,,1.0e12,0.01,window,15.0
,,,,,,,,,,,0.18133556051412075,0.05915228753680813,0.07545182850034231,passive_aggressive,0.0001452,,,,,,21,,1.0e12,0.1,window,15.0
,,,,,,,,,,,0.21579857608766184,0.07174948927439238,0.0907856507709392,passive_aggressive,0.0001107,,,,,,21,,1.0e12,1.0,window,15.0
NaN,1.0076427,0,0.0001,cholesky,1510,quadratic_stacked_beta,0.4989261,4.151931296450664e-15,0.5087166,15,0.417041967351918,0.11987650204474408,0.15771624947658452,adaptive_ridge,,,,,,,22,,,,window,15.0
NaN,0.5923293,0,0.001,cholesky,1510,quadratic_stacked_beta,0.4989261,3.698165836730962e-15,0.0934032,15,0.32419957759747836,0.09670873605948382,0.12530964433385192,adaptive_ridge,,,,,,,22,,,,window,15.0
NaN,0.741207,0,0.01,cholesky,1510,quadratic_stacked_beta,0.4989261,3.5486225434194166e-15,0.2422809,15,0.23860784436104168,0.0781638023923931,0.09924462091513386,adaptive_ridge,,,,,,,22,,,,window,15.0
NaN,0.6730613,0,0.1,cholesky,1510,quadratic_stacked_beta,0.4989261,3.641627405143357e-15,0.1741352,15,0.23564640514738322,0.07635336318261386,0.09744301666181979,adaptive_ridge,,,,,,,22,,,,window,15.0
NaN,0.9219003,0,1.0,cholesky,1510,quadratic_stacked_beta,0.4989261,2.798790770349601e-15,0.4229742,15,0.335168990903845,0.14003548134678734,0.16576770623293066,adaptive_ridge,,,,,,,22,,,,window,15.0
,0.0001614,,0.0001,,,,,,,,0.15047432005118766,0.0506188341131601,0.06409723815281375,static_ridge,,,,,,,22,,,,window,15.0
,0.0001136,,0.001,,,,,,,,0.15043940743128142,0.050165644857245645,0.06364274867681778,static_ridge,,,,,,,22,,,,window,15.0
,9.91e-5,,0.01,,,,,,,,0.1597557925369679,0.05161486951089078,0.06545717443164262,static_ridge,,,,,,,22,,,,window,15.0
,9.53e-5,,0.1,,,,,,,,0.2081098239959269,0.0654495518997168,0.08430414512179657,static_ridge,,,,,,,22,,,,window,15.0
,9.63e-5,,1.0,,,,,,,,0.31515595049165146,0.12433073395153445,0.14929149187606386,static_ridge,,,,,,,22,,,,window,15.0
,,,,,,,,,,,0.18452425719276078,0.057361051277910004,0.07380995650621575,rls,0.0026022,0.9,1.0e-6,,,,22,,,,window,15.0
,,,,,,,,,,,0.18452425719276072,0.057361051277909976,0.0738099565062157,rls,0.0026499,0.9,0.0001,,,,22,,,,window,15.0
,,,,,,,,,,,0.18452425719276072,0.05736105127790998,0.07380995650621572,rls,0.0679689,0.9,0.01,,,,22,,,,window,15.0
,,,,,,,,,,,0.18452425719276064,0.057361051277910004,0.07380995650621572,rls,0.0025957,0.9,0.1,,,,22,,,,window,15.0
,,,,,,,,,,,0.16108505477088897,0.05071858293248191,0.06495436733948765,rls,0.0024982,0.95,1.0e-6,,,,22,,,,window,15.0
,,,,,,,,,,,0.16108505477088905,0.050718582932481916,0.06495436733948765,rls,0.0024754,0.95,0.0001,,,,22,,,,window,15.0
,,,,,,,,,,,0.16108505477088897,0.05071858293248191,0.06495436733948763,rls,0.0023382,0.95,0.01,,,,22,,,,window,15.0
,,,,,,,,,,,0.161085054770889,0.05071858293248192,0.06495436733948765,rls,0.0023082,0.95,0.1,,,,22,,,,window,15.0
,,,,,,,,,,,0.14715649836739822,0.04732582366995148,0.060310300059248145,rls,0.0022997,0.98,1.0e-6,,,,22,,,,window,15.0
,,,,,,,,,,,0.14715649836739822,0.047325823669951486,0.060310300059248145,rls,0.0076851,0.98,0.0001,,,,22,,,,window,15.0
,,,,,,,,,,,0.1471564983673982,0.04732582366995148,0.060310300059248145,rls,0.0074798,0.98,0.01,,,,22,,,,window,15.0
,,,,,,,,,,,0.14715649836739814,0.04732582366995148,0.060310300059248145,rls,0.00656,0.98,0.1,,,,22,,,,window,15.0
,,,,,,,,,,,0.1434198539513084,0.04625159639526059,0.05899713148368555,rls,0.0077181,0.99,1.0e-6,,,,22,,,,window,15.0
,,,,,,,,,,,0.14341985395130835,0.046251596395260546,0.05899713148368552,rls,0.0087187,0.99,0.0001,,,,22,,,,window,15.0
,,,,,,,,,,,0.14341985395130472,0.04625159639525781,0.058997131483682484,rls,0.0885636,0.99,0.01,,,,22,,,,window,15.0
,,,,,,,,,,,0.14341985395127088,0.046251596395232936,0.058997131483654715,rls,0.0024952,0.99,0.1,,,,22,,,,window,15.0
,,,,,,,,,,,0.14126750225649828,0.04583493246195084,0.058345245771843156,rls,0.0037223,0.995,1.0e-6,,,,22,,,,window,15.0
,,,,,,,,,,,0.14126750225764698,0.04583493246116361,0.05834524577130606,rls,0.0024499,0.995,0.0001,,,,22,,,,window,15.0
,,,,,,,,,,,0.14126750237251734,0.045834932382439075,0.058345245717594835,rls,0.0034392,0.995,0.01,,,,22,,,,window,15.0
,,,,,,,,,,,0.1412675034167916,0.045834931666762016,0.05834524522931382,rls,0.0026251,0.995,0.1,,,,22,,,,window,15.0
,,,,,,,,,,,0.2709939825909499,0.08807377150949103,0.11233119814891603,hedge,0.1826806,,,0.01,0,,22,,,,window,15.0
,,,,,,,,,,,0.27070481392216267,0.08797546257520436,0.11220850861814204,hedge,0.0011167,,,0.01,24,,22,,,,window,15.0
,,,,,,,,,,,0.2707134689682257,0.08798015902234167,0.1122133257560115,hedge,0.0010102,,,0.01,72,,22,,,,window,15.0
,,,,,,,,,,,0.2707427716668841,0.08798590680286673,0.11222168190279773,hedge,0.0010315,,,0.01,168,,22,,,,window,15.0
,,,,,,,,,,,0.2707751750345286,0.08799558655725331,0.11223393644315605,hedge,0.0010156,,,0.01,336,,22,,,,window,15.0
,,,,,,,,,,,0.2700937632375515,0.08771423929824614,0.11189973154595052,hedge,0.000828,,,0.05,0,,22,,,,window,15.0
,,,,,,,,,,,0.26866310025730256,0.08723018490772606,0.11129735965932888,hedge,0.0009861,,,0.05,24,,22,,,,window,15.0
,,,,,,,,,,,0.2687051871991569,0.08725135982565213,0.11132012944278624,hedge,0.001023,,,0.05,72,,22,,,,window,15.0
,,,,,,,,,,,0.26884916095567796,0.08727923884299575,0.11136085410398314,hedge,0.0010148,,,0.05,168,,22,,,,window,15.0
,,,,,,,,,,,0.2690090252829582,0.08732680680218008,0.11142064542045192,hedge,0.0010446,,,0.05,336,,22,,,,window,15.0
,,,,,,,,,,,0.26897443052403264,0.08726726475409485,0.1113657497037365,hedge,0.0008501,,,0.1,0,,22,,,,window,15.0
,,,,,,,,,,,0.26615069582597234,0.08632833149629218,0.11018824267927703,hedge,0.0010203,,,0.1,24,,22,,,,window,15.0
,,,,,,,,,,,0.2662672859869146,0.08636679623517134,0.11023061014250994,hedge,0.0011906,,,0.1,72,,22,,,,window,15.0
,,,,,,,,,,,0.26652420295258183,0.08641789868436398,0.11030947383868321,hedge,0.0020615,,,0.1,168,,22,,,,window,15.0
,,,,,,,,,,,0.2668407627183827,0.08651018735702382,0.1104254221271222,hedge,0.0022569,,,0.1,336,,22,,,,window,15.0
,,,,,,,,,,,0.2656557726382811,0.08597014450815005,0.10979922256893622,hedge,0.0020153,,,0.25,0,,22,,,,window,15.0
,,,,,,,,,,,0.25921186494857035,0.08385184043022258,0.10705222675854684,hedge,0.0022262,,,0.25,24,,22,,,,window,15.0
,,,,,,,,,,,0.2594060301319919,0.08389774089642439,0.10713625085023681,hedge,0.0023071,,,0.25,72,,22,,,,window,15.0
,,,,,,,,,,,0.2599754412350702,0.08400748497481811,0.10731492281736651,hedge,0.0022801,,,0.25,168,,22,,,,window,15.0
,,,,,,,,,,,0.26067978535510633,0.0842105578430512,0.10757868828866775,hedge,0.0097942,,,0.25,336,,22,,,,window,15.0
,,,,,,,,,,,0.2604289331189362,0.08393294533836591,0.10730474665635482,hedge,0.0032956,,,0.5,0,,22,,,,window,15.0
,,,,,,,,,,,0.2493126962236985,0.080251480456032,0.10241745594595389,hedge,0.0030052,,,0.5,24,,22,,,,window,15.0
,,,,,,,,,,,0.2494566780747831,0.08032130687499671,0.10252426929113527,hedge,0.003686,,,0.5,72,,22,,,,window,15.0
,,,,,,,,,,,0.250442318155149,0.08048324077007743,0.10282591526029937,hedge,0.0056211,,,0.5,168,,22,,,,window,15.0
,,,,,,,,,,,0.251450349423411,0.08083056478720882,0.10327405485521456,hedge,0.0038023,,,0.5,336,,22,,,,window,15.0
,,,,,,,,,,,0.2509751532622082,0.08028713780419862,0.10273921025155465,hedge,0.0033719,,,1.0,0,,22,,,,window,15.0
,,,,,,,,,,,0.2332351059166917,0.07447481130830606,0.09504167443725695,hedge,0.0034469,,,1.0,24,,22,,,,window,15.0
,,,,,,,,,,,0.23351805765763367,0.07448219805430506,0.09508392658064344,hedge,0.0041311,,,1.0,72,,22,,,,window,15.0
,,,,,,,,,,,0.2352573033304455,0.07474348256764289,0.09550607066427212,hedge,0.0035368,,,1.0,168,,22,,,,window,15.0
,,,,,,,,,,,0.23680227746584806,0.07525098796224655,0.09613963902455801,hedge,0.0035613,,,1.0,336,,22,,,,window,15.0
,,,,,,,,,,,0.9192000311623459,0.24070293568909826,0.3271190605884885,exp3,0.0029422,,,,,0.01,22,,,,window,15.0
,,,,,,,,,,,0.7236949207635414,0.20490905280811955,0.2667852081826752,exp3,0.0026195,,,,,0.05,22,,,,window,15.0
,,,,,,,,,,,0.6269275992752393,0.18674325353258253,0.23732061152733588,exp3,0.0031057,,,,,0.1,22,,,,window,15.0
,,,,,,,,,,,0.7134144839774673,0.18955611259928964,0.24903652841511384,exp3,0.0033937,,,,,0.2,22,,,,window,15.0
,,,,,,,,,,,0.7269597383693482,0.20057736790396125,0.26196770911971606,exp3,0.0030267,,,,,0.4,22,,,,window,15.0
,,,,,,,,,,,0.20723859402915637,0.06566759213701169,0.08366046142628814,fixed_share,0.0010988,,,0.01,,,22,0.005,,,window,15.0
,,,,,,,,,,,0.23154789870548126,0.07373121130699217,0.09416026727089905,fixed_share,0.0010285,,,0.01,,,22,0.01,,,window,15.0
,,,,,,,,,,,0.24841639823959386,0.07982836214848052,0.10198885520905611,fixed_share,0.0010062,,,0.01,,,22,0.02,,,window,15.0
,,,,,,,,,,,0.2615040934334818,0.08450955523072899,0.10796667959957153,fixed_share,0.0009814,,,0.01,,,22,0.05,,,window,15.0
,,,,,,,,,,,0.2663798147762181,0.08635347229902052,0.1102343478505262,fixed_share,0.0011118,,,0.01,,,22,0.1,,,window,15.0
,,,,,,,,,,,0.15924061294845987,0.053260898678787714,0.06687903934041661,fixed_share,0.0010385,,,0.05,,,22,0.005,,,window,15.0
,,,,,,,,,,,0.17443687272957745,0.05561511108249895,0.07063148560132232,fixed_share,0.0018502,,,0.05,,,22,0.01,,,window,15.0
,,,,,,,,,,,0.19895787553043398,0.06333019299916497,0.08045938844368332,fixed_share,0.0028769,,,0.05,,,22,0.02,,,window,15.0
,,,,,,,,,,,0.23236261755627863,0.0742111114248016,0.09472363402451131,fixed_share,0.0022242,,,0.05,,,22,0.05,,,window,15.0
,,,,,,,,,,,0.24966363594235488,0.08041539129535621,0.10269133501641237,fixed_share,0.0018316,,,0.05,,,22,0.1,,,window,15.0
,,,,,,,,,,,0.1756658188207121,0.0619176077926446,0.07655145916639682,fixed_share,0.0028552,,,0.1,,,22,0.005,,,window,15.0
,,,,,,,,,,,0.16346284984097867,0.05382377129047937,0.06797882158659077,fixed_share,0.0021677,,,0.1,,,22,0.01,,,window,15.0
,,,,,,,,,,,0.175277053854761,0.0561018522162527,0.07118531513107493,fixed_share,0.0019213,,,0.1,,,22,0.02,,,window,15.0
,,,,,,,,,,,0.20872457426257804,0.06664368294906786,0.08471567436501934,fixed_share,0.0029021,,,0.1,,,22,0.05,,,window,15.0
,,,,,,,,,,,0.23356069978579488,0.07485641511613506,0.09551334169945302,fixed_share,0.0020615,,,0.1,,,22,0.1,,,window,15.0
,,,,,,,,,,,0.2346248955863126,0.08185955799986014,0.10134543738355913,fixed_share,0.001784,,,0.25,,,22,0.005,,,window,15.0
,,,,,,,,,,,0.20471989049220973,0.06862423367889818,0.08543287605305375,fixed_share,0.0028839,,,0.25,,,22,0.01,,,window,15.0
,,,,,,,,,,,0.1753209369330958,0.057147188137055424,0.07232441298990265,fixed_share,0.0021107,,,0.25,,,22,0.02,,,window,15.0
,,,,,,,,,,,0.17766366623116475,0.05720910390087448,0.07246316033067089,fixed_share,0.0018105,,,0.25,,,22,0.05,,,window,15.0
,,,,,,,,,,,0.20254664982032478,0.06530164743612085,0.08276491879948554,fixed_share,0.0031465,,,0.25,,,22,0.1,,,window,15.0
,,,,,,,,,,,0.2661353065356776,0.09442435757612179,0.11610469382376219,fixed_share,0.0023178,,,0.5,,,22,0.005,,,window,15.0
,,,,,,,,,,,0.24177806029633395,0.08496707020865979,0.10435429252454237,fixed_share,0.0020359,,,0.5,,,22,0.01,,,window,15.0
,,,,,,,,,,,0.21151611908999154,0.07074401169301585,0.08810586503872828,fixed_share,0.0031955,,,0.5,,,22,0.02,,,window,15.0
,,,,,,,,,,,0.1742675037001276,0.05617732697062286,0.07156495953163275,fixed_share,0.0020954,,,0.5,,,22,0.05,,,window,15.0
,,,,,,,,,,,0.18143120794270076,0.058904890490282885,0.07443095727477532,fixed_share,0.0021483,,,0.5,,,22,0.1,,,window,15.0
,,,,,,,,,,,0.28405759232355704,0.10687780070430897,0.12905345004052965,fixed_share,0.0021282,,,1.0,,,22,0.005,,,window,15.0
,,,,,,,,,,,0.2698614544055548,0.09953937194842054,0.12066635829900331,fixed_share,0.0020651,,,1.0,,,22,0.01,,,window,15.0
,,,,,,,,,,,0.24516143713771413,0.08653346068289794,0.10622175029897413,fixed_share,0.0021472,,,1.0,,,22,0.02,,,window,15.0
,,,,,,,,,,,0.20201443143652673,0.06537344585114642,0.08286646098096101,fixed_share,0.0020875,,,1.0,,,22,0.05,,,window,15.0
,,,,,,,,,,,0.17801927571336865,0.05778094482013417,0.07326401650317539,fixed_share,0.1230496,,,1.0,,,22,0.1,,,window,15.0
,,,,,,,,,,,0.21058894889644222,0.0652422401123072,0.08403691258195177,passive_aggressive,0.0002673,,,,,,22,,1.0e12,0.0001,window,15.0
,,,,,,,,,,,0.2095112526695829,0.0649187235185653,0.08359193765806776,passive_aggressive,0.000283,,,,,,22,,1.0e12,0.001,window,15.0
,,,,,,,,,,,0.19964389481901712,0.06198255029973391,0.07971316756189657,passive_aggressive,0.0002039,,,,,,22,,1.0e12,0.01,window,15.0
,,,,,,,,,,,0.1621822476648967,0.052435709265390304,0.06692965918633732,passive_aggressive,0.0001375,,,,,,22,,1.0e12,0.1,window,15.0
,,,,,,,,,,,0.2712196994421772,0.08816436874814597,0.1124396611622497,passive_aggressive,0.0001228,,,,,,22,,1.0e12,1.0,window,15.0
NaN,1.1125095,0,0.0001,cholesky,1510,quadratic_stacked_beta,0.8362527,8.510160299275975e-15,0.2762568,15,0.30921701295729465,0.1018787678474492,0.1300409390104369,adaptive_ridge,,,,,,,23,,,,window,15.0
NaN,0.9725811999999999,0,0.001,cholesky,1510,quadratic_stacked_beta,0.8362527,7.745441907863688e-15,0.1363285,15,0.26792996043339823,0.09018663455465861,0.11426267306729083,adaptive_ridge,,,,,,,23,,,,window,15.0
NaN,1.0286946,0,0.01,cholesky,1510,quadratic_stacked_beta,0.8362527,7.0337918180287896e-15,0.1924419,15,0.21826379698584547,0.07504804296924786,0.0940078236330849,adaptive_ridge,,,,,,,23,,,,window,15.0
NaN,1.1948196,0,0.1,cholesky,1510,quadratic_stacked_beta,0.8362527,6.124937794827688e-15,0.3585669,15,0.21822750456452758,0.07682032290907473,0.09592249628011444,adaptive_ridge,,,,,,,23,,,,window,15.0
NaN,0.947936,0,1.0,cholesky,1510,quadratic_stacked_beta,0.8362527,5.09617758477001e-15,0.1116833,15,0.3622353861605066,0.1414634167712227,0.16989870289141346,adaptive_ridge,,,,,,,23,,,,window,15.0
,0.0001827,,0.0001,,,,,,,,0.13614353134305593,0.046065826707790754,0.05833732855624639,static_ridge,,,,,,,23,,,,window,15.0
,0.0001757,,0.001,,,,,,,,0.1374331275808654,0.046531219823773236,0.05901260666011678,static_ridge,,,,,,,23,,,,window,15.0
,0.0001549,,0.01,,,,,,,,0.1554209647049066,0.05483870309318075,0.06867436695415166,static_ridge,,,,,,,23,,,,window,15.0
,0.0001566,,0.1,,,,,,,,0.23629913195785157,0.08599556056385527,0.10557342820139978,static_ridge,,,,,,,23,,,,window,15.0
,0.0001374,,1.0,,,,,,,,0.37655636014688,0.14024767854260892,0.17227779860934508,static_ridge,,,,,,,23,,,,window,15.0
,,,,,,,,,,,0.1451822660580429,0.05093779695731355,0.063169741087922,rls,0.0037868,0.9,1.0e-6,,,,23,,,,window,15.0
,,,,,,,,,,,0.14518226605804285,0.050937796957313534,0.06316974108792198,rls,0.0034829,0.9,0.0001,,,,23,,,,window,15.0
,,,,,,,,,,,0.1451822660580429,0.05093779695731352,0.06316974108792198,rls,0.0036444,0.9,0.01,,,,23,,,,window,15.0
,,,,,,,,,,,0.14518226605804296,0.05093779695731355,0.063169741087922,rls,0.003657,0.9,0.1,,,,23,,,,window,15.0
,,,,,,,,,,,0.12788828921416684,0.04607923361833967,0.05696658034833061,rls,0.0036421,0.95,1.0e-6,,,,23,,,,window,15.0
,,,,,,,,,,,0.1278882892141668,0.046079233618339654,0.056966580348330596,rls,0.003793,0.95,0.0001,,,,23,,,,window,15.0
,,,,,,,,,,,0.12788828921416664,0.046079233618339654,0.05696658034833058,rls,0.0077638,0.95,0.01,,,,23,,,,window,15.0
,,,,,,,,,,,0.12788828921416687,0.04607923361833967,0.05696658034833061,rls,0.010421,0.95,0.1,,,,23,,,,window,15.0
,,,,,,,,,,,0.11921924287667798,0.04323001267886931,0.053606151083833306,rls,0.1125429,0.98,1.0e-6,,,,23,,,,window,15.0
,,,,,,,,,,,0.119219242876678,0.04323001267886931,0.05360615108383331,rls,0.002583,0.98,0.0001,,,,23,,,,window,15.0
,,,,,,,,,,,0.11921924287667796,0.04323001267886931,0.0536061510838333,rls,0.0025894,0.98,0.01,,,,23,,,,window,15.0
,,,,,,,,,,,0.11921924287667794,0.04323001267886931,0.053606151083833306,rls,0.0025492,0.98,0.1,,,,23,,,,window,15.0
,,,,,,,,,,,0.11809074510715657,0.04206041854882211,0.052387999085703324,rls,0.0026741,0.99,1.0e-6,,,,23,,,,window,15.0
,,,,,,,,,,,0.11809074510715657,0.04206041854882211,0.05238799908570332,rls,0.0026086,0.99,0.0001,,,,23,,,,window,15.0
,,,,,,,,,,,0.1180907451071519,0.04206041854882259,0.05238799908570236,rls,0.1645832,0.99,0.01,,,,23,,,,window,15.0
,,,,,,,,,,,0.11809074510710946,0.042060418548827014,0.052387999085693616,rls,0.0025993,0.99,0.1,,,,23,,,,window,15.0
,,,,,,,,,,,0.11858578160567954,0.04162985401094589,0.052140105311789815,rls,0.0027553,0.995,1.0e-6,,,,23,,,,window,15.0
,,,,,,,,,,,0.11858578160464081,0.041629854010520245,0.052140105311250066,rls,0.0026217,0.995,0.0001,,,,23,,,,window,15.0
,,,,,,,,,,,0.11858578150077291,0.041629853967955446,0.052140105257274694,rls,0.0025857,0.995,0.01,,,,23,,,,window,15.0
,,,,,,,,,,,0.11858578055651885,0.04162985358100308,0.052140104766592386,rls,0.0027045,0.995,0.1,,,,23,,,,window,15.0
,,,,,,,,,,,0.3423344110361198,0.12785750892779082,0.156347193230508,hedge,0.0016827,,,0.01,0,,23,,,,window,15.0
,,,,,,,,,,,0.3423336840792826,0.1278408898467667,0.15633200921840779,hedge,0.0019754,,,0.01,24,,23,,,,window,15.0
,,,,,,,,,,,0.3423208378166575,0.12784170167347356,0.15633024342825766,hedge,0.0024231,,,0.01,72,,23,,,,window,15.0
,,,,,,,,,,,0.34232913964344236,0.1278399952872667,0.15633103063641657,hedge,0.0029855,,,0.01,168,,23,,,,window,15.0
,,,,,,,,,,,0.3423229986367244,0.12783963772433543,0.1563303970832321,hedge,0.0029739,,,0.01,336,,23,,,,window,15.0
,,,,,,,,,,,0.34109022898911834,0.12713686425102314,0.1555701175859246,hedge,0.0025618,,,0.05,0,,23,,,,window,15.0
,,,,,,,,,,,0.3410835630839,0.12705524764237736,0.15549572415438126,hedge,0.0025361,,,0.05,24,,23,,,,window,15.0
,,,,,,,,,,,0.34101857588634743,0.12705835586830194,0.1554858612990942,hedge,0.002249,,,0.05,72,,23,,,,window,15.0
,,,,,,,,,,,0.3410597777149441,0.127049958271739,0.15548945347966964,hedge,0.0024726,,,0.05,168,,23,,,,window,15.0
,,,,,,,,,,,0.3410299975748917,0.12704809482771967,0.15548645616496434,hedge,0.0026439,,,0.05,336,,23,,,,window,15.0
,,,,,,,,,,,0.33953754608741704,0.12624316881185205,0.15460524516554747,hedge,0.0023538,,,0.1,0,,23,,,,window,15.0
,,,,,,,,,,,0.33956295896571875,0.12608301815513656,0.15446032774623417,hedge,0.00246,,,0.1,24,,23,,,,window,15.0
,,,,,,,,,,,0.3394040234050586,0.12608528267216554,0.15443803801917325,hedge,0.0025363,,,0.1,72,,23,,,,window,15.0
,,,,,,,,,,,0.3394800478848483,0.12606952529273924,0.1544443698382699,hedge,0.0025352,,,0.1,168,,23,,,,window,15.0
,,,,,,,,,,,0.33943145735114905,0.1260657392448856,0.1544387922969051,hedge,0.0027781,,,0.1,336,,23,,,,window,15.0
,,,,,,,,,,,0.3349787713282706,0.12360704117479279,0.15175458920604937,hedge,0.0025667,,,0.25,0,,23,,,,window,15.0
,,,,,,,,,,,0.33507745409277107,0.12323052789006259,0.15142213517640893,hedge,0.0027276,,,0.25,24,,23,,,,window,15.0
,,,,,,,,,,,0.3345710773402051,0.12322558557987397,0.15134755210722695,hedge,0.0028155,,,0.25,72,,23,,,,window,15.0
,,,,,,,,,,,0.3347927009855003,0.123181951679652,0.15135711507495178,hedge,0.0026802,,,0.25,168,,23,,,,window,15.0
,,,,,,,,,,,0.3347326805165185,0.12317484388278258,0.15134614759442303,hedge,0.0027885,,,0.25,336,,23,,,,window,15.0
,,,,,,,,,,,0.32763056376604055,0.119360618797723,0.14715496257353738,hedge,0.0026096,,,0.5,0,,23,,,,window,15.0
,,,,,,,,,,,0.32798723131054897,0.11873071912220155,0.14659415463132092,hedge,0.0026736,,,0.5,24,,23,,,,window,15.0
,,,,,,,,,,,0.32662570619722403,0.11867475095825436,0.1463849159289635,hedge,0.002599,,,0.5,72,,23,,,,window,15.0
,,,,,,,,,,,0.32703103310632387,0.1185943681877782,0.146384112792243,hedge,0.0026318,,,0.5,168,,23,,,,window,15.0
,,,,,,,,,,,0.327017733144206,0.11858253226255873,0.14637107859993786,hedge,0.0028957,,,0.5,336,,23,,,,window,15.0
,,,,,,,,,,,0.31345282591180473,0.11168713333912786,0.13855798274347897,hedge,0.0021704,,,1.0,0,,23,,,,window,15.0
,,,,,,,,,,,0.3149009583330017,0.11106828591326388,0.13787426700676783,hedge,0.0023187,,,1.0,24,,23,,,,window,15.0
,,,,,,,,,,,0.31150072348531277,0.11065218144601138,0.13724082165954463,hedge,0.0021983,,,1.0,72,,23,,,,window,15.0
,,,,,,,,,,,0.3120092964101088,0.11048316439811669,0.13716820402295454,hedge,0.0022483,,,1.0,168,,23,,,,window,15.0
,,,,,,,,,,,0.31210919901770534,0.11045273623738251,0.13717011327014642,hedge,0.0021856,,,1.0,336,,23,,,,window,15.0
,,,,,,,,,,,1.1750729283005468,0.38112964627818113,0.49465735799391203,exp3,0.0017247,,,,,0.01,23,,,,window,15.0
,,,,,,,,,,,0.869955172689871,0.23270310084006365,0.3175669351434881,exp3,0.0016784,,,,,0.05,23,,,,window,15.0
,,,,,,,,,,,0.8310342531568655,0.21685322793651535,0.2968714409416686,exp3,0.0017951,,,,,0.1,23,,,,window,15.0
,,,,,,,,,,,0.9078230488989394,0.24925431446546753,0.3416539775559975,exp3,0.0016829,,,,,0.2,23,,,,window,15.0
,,,,,,,,,,,0.9972248513178479,0.2978041997430832,0.40140676677649867,exp3,0.0017918,,,,,0.4,23,,,,window,15.0
