cvar_05_ci_high,cvar_05_ci_low,cvar_05_mean,cvar_05_sd,cvar_05_se,cvar_15_ci_high,cvar_15_ci_low,cvar_15_mean,cvar_15_sd,cvar_15_se,mae_ci_high,mae_ci_low,mae_mean,mae_sd,mae_se,method,replications,rmse_ci_high,rmse_ci_low,rmse_mean,rmse_sd,rmse_se,setting,sweep
0.3345700200535477,0.28393135254656526,0.3092506863000565,0.06780642110842865,0.012379702128260273,0.27189974587130816,0.22979167048799173,0.25084570817964996,0.05638374846875496,0.010294216971011487,0.11934928804430765,0.09825438053532524,0.10880183428981645,0.02824659992485355,0.005157099983888673,fixed_share,30,0.1469818629284556,0.12258621360008531,0.13478403826427046,0.03266637439353905,0.005964036709083492,10.0,members
0.25296994466911465,0.21695072831931797,0.2349603364942163,0.048230616484391954,0.00880566553696066,0.19871492203911614,0.17127541671542804,0.1849951693772721,0.03674217242640548,0.0067081722165622006,0.08228524208483655,0.07142926937907189,0.07685725573195422,0.014536414425343744,0.0026539740286680882,passive_aggressive,30,0.10446465137054475,0.09031445699280266,0.09738955418167371,0.01894745825630188,0.0034593167647880133,10.0,members
0.40531806614462806,0.3379065598011096,0.37161231297286884,0.09026566479167028,0.016480180258199223,0.3465969186947479,0.27997387123101275,0.3132853949628803,0.08920989896169661,0.01628742467135931,0.18199789954164305,0.12954469687336237,0.1557712982075027,0.07023612831283071,0.01282330394292155,ensemble_mean,30,0.2080973895137184,0.15622044324728815,0.18215891638050327,0.06946450681933643,0.012682425776974,10.0,members
0.6558075254574517,0.5175421672855435,0.5866748463714976,0.18514071484245484,0.033801915277281346,0.53708801651972,0.4250021038654961,0.48104506019260806,0.15008579348393974,0.027401791550738557,0.2423315794232291,0.19044869449476456,0.21639013695899684,0.06947245883384517,0.012683877609548684,oracle_best_member,30,0.2948945722963507,0.2331275248093634,0.26401104855285706,0.082707595573076,0.01510027192412938,10.0,members
0.7214184817364454,0.5521668691885903,0.6367926754625178,0.2266320714722207,0.04137716593315277,0.5911553011713042,0.45415721390426905,0.5226562575377867,0.18344380793584186,0.0334921038803686,0.27698580836393316,0.20487955076356607,0.2409326795637496,0.09655205217888392,0.017627912317263517,validation_best_member,30,0.3310866218133281,0.2504035189700598,0.29074507039169395,0.10803665888267977,0.01972470503584486,10.0,members
0.22839385248835278,0.19867910447922396,0.21353647848378837,0.039788778335449,0.007264403809966091,0.18284567597303925,0.15928648738188128,0.17106608167746026,0.03154633289599638,0.005759546044568163,0.07655098638620632,0.06651491888142792,0.07153295263381712,0.013438541197944968,0.002453530718025652,adaptive_ridge,30,0.0964968239299448,0.0839628187149615,0.09022982132245315,0.016783341221709866,0.0030642048591456024,15.0,members
0.20084522239190614,0.16748195938531155,0.18416359088860884,0.04467422964209073,0.008156361104713012,0.16141724579208008,0.13522185677973145,0.14831955128590577,0.03507627008995638,0.006404021453804291,0.06840831022769245,0.05709455682881041,0.06275143352825142,0.01514939403126536,0.0027658882811527207,static_ridge,30,0.08568870294885081,0.07158198054313,0.0786353417459904,0.018889248216693633,0.0034486891141991115,15.0,members
0.17548415424055358,0.14376597120208984,0.1596250627213217,0.04247142710861688,0.007754186225608626,0.14113261164053587,0.1159519608195485,0.12854228623004219,0.0337175106970723,0.006155947063902746,0.05977167142835755,0.048882168640859806,0.05432692003460868,0.01458131202936305,0.0026621711721678577,rls,30,0.07490125459443717,0.06136455963607094,0.06813290711525405,0.018125967446453038,0.0033093337490088808,15.0,members
0.3010037318324274,0.2595819776132992,0.2802928547228633,0.05546474755175495,0.010126431126808541,0.2549770966438714,0.2150783523453486,0.23502772449461,0.05342539981388949,0.009754098873933192,0.12746043169104904,0.0977516522460467,0.11260604196854787,0.039780786281303514,0.007262944667187329,hedge,30,0.14861233535454255,0.11870374869382516,0.13365804202418385,0.04004833305684632,0.0073117918019048505,15.0,members
1.093804482955792,1.0040807611194216,1.0489426220376068,0.12014227004321457,0.02193487713751526,0.7965192886706409,0.7193886338552615,0.7579539612629512,0.10327984361080039,0.018856233360413727,0.32582990214738133,0.27474644681062216,0.30028817447900175,0.06840200295081394,0.01248843999823191,exp3,30,0.41660897216321735,0.3691240912314472,0.39286653169733227,0.063583423325648,0.011608691746285852,15.0,members
