condition_number,fit_seconds,iterations,lambda,linear_solver,method,n_parameters,objective_variant,preparation_seconds,residual_norm,selection_metric,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,fit_and_validation_seconds,forgetting,ridge,eta,window,gamma,seed,share,C,epsilon,sweep,setting
,,,,,hedge,,,,,mae,,,0.5389365465873669,0.18631461990319587,0.23138131632800962,0.0006381,,,1.0,0,,25,,,,members,3.0
,,,,,exp3,,,,,mae,,,0.9213360386084493,0.30979252542490054,0.3858467265070765,0.0008268,,,,,0.05,25,,,,members,3.0
,,,,,fixed_share,,,,,mae,,,0.5505792015505007,0.1891730331041016,0.23591027545324264,0.0373556,,,0.01,,,25,0.01,,,members,3.0
,,,,,passive_aggressive,,,,,mae,,,0.6572133491650618,0.19018064514887653,0.2521189613584051,0.0002048,,,,,,25,,1.0e12,0.1,members,3.0
2550.2125448336933,0.0018917,0,0.01,cholesky,adaptive_ridge,48,quadratic_stacked_beta,0.0017043,2.45921144921085e-16,mae,0.0001874,5,0.5200084075962729,0.16981617949814656,0.21515472586886533,,,,,,,26,,,,members,3.0
,4.16e-5,,0.0001,,static_ridge,,,,,mae,,,0.5374377407777913,0.17844655659921027,0.22420999036832592,,,,,,,26,,,,members,3.0
,,,,,rls,,,,,mae,,,0.4567835135573243,0.1284711997802562,0.17172933400352586,0.0008923,0.9,1.0e-6,,,,26,,,,members,3.0
,,,,,hedge,,,,,mae,,,0.6420444526402836,0.2687084006952533,0.31413602588269085,0.0014618,,,1.0,24,,26,,,,members,3.0
,,,,,exp3,,,,,mae,,,0.6976143709211992,0.21136436080378465,0.2722739419827207,0.0010144,,,,,0.05,26,,,,members,3.0
,,,,,fixed_share,,,,,mae,,,0.5586085359244276,0.1859511709839484,0.2330535904666738,0.0009985,,,0.05,,,26,0.005,,,members,3.0
,,,,,passive_aggressive,,,,,mae,,,0.739518371359084,0.16986578774462624,0.24741647058794797,0.000163,,,,,,26,,1.0e12,0.1,members,3.0
10885.031783826153,0.0015903000000000002,0,0.01,cholesky,adaptive_ridge,48,quadratic_stacked_beta,0.001427,4.1447913221215544e-16,mae,0.0001633,5,0.6168821200493698,0.22143803050992766,0.2758623494738711,,,,,,,27,,,,members,3.0
,4.04e-5,,0.1,,static_ridge,,,,,mae,,,0.6171991703070375,0.21617218037297425,0.2712031067998146,,,,,,,27,,,,members,3.0
,,,,,rls,,,,,mae,,,0.5236967110933556,0.14169358582202873,0.19342129376092532,0.0012889,0.9,1.0e-6,,,,27,,,,members,3.0
,,,,,hedge,,,,,mae,,,0.6790599203712199,0.24741696585115774,0.3026440914081587,0.0013212,,,1.0,336,,27,,,,members,3.0
,,,,,exp3,,,,,mae,,,1.0756599478648001,0.3866850572030692,0.4733829827890977,0.0008586,,,,,0.05,27,,,,members,3.0
,,,,,fixed_share,,,,,mae,,,0.6809166424063368,0.2417198634620635,0.29757060406094943,0.0007238,,,0.01,,,27,0.005,,,members,3.0
,,,,,passive_aggressive,,,,,mae,,,1.2721940481928982,0.22404929048732145,0.38907483637708357,0.0001389,,,,,,27,,1.0e12,0.1,members,3.0
4583.719114944421,0.0015607,0,0.001,cholesky,adaptive_ridge,48,quadratic_stacked_beta,0.0014108,3.0499576441961206e-16,mae,0.0001499,5,0.5875464290653958,0.20274390853837163,0.2545076347971219,,,,,,,28,,,,members,3.0
,3.47e-5,,0.01,,static_ridge,,,,,mae,,,0.611092352342004,0.20915848153080202,0.2621252506218533,,,,,,,28,,,,members,3.0
,,,,,rls,,,,,mae,,,0.533891632346927,0.1438822757269715,0.1948396809556484,0.0009474,0.9,1.0e-6,,,,28,,,,members,3.0
,,,,,hedge,,,,,mae,,,0.6362525467877047,0.3153669878710216,0.3473003009492858,0.0007108,,,1.0,24,,28,,,,members,3.0
,,,,,exp3,,,,,mae,,,0.8316363829639242,0.29666682608392325,0.36901402886607737,0.0006258,,,,,0.2,28,,,,members,3.0
,,,,,fixed_share,,,,,mae,,,0.6035665920026899,0.2170299420246596,0.26866655930888517,0.0004124,,,0.05,,,28,0.005,,,members,3.0
,,,,,passive_aggressive,,,,,mae,,,1.0091386746530753,0.19470632988021222,0.33830040790929966,0.0001905,,,,,,28,,1.0e12,0.1,members,3.0
4447.745135918219,0.0016327,0,0.0001,cholesky,adaptive_ridge,48,quadratic_stacked_beta,0.0014809,2.96997628699179e-16,mae,0.0001518,5,0.5827526503760877,0.2181417819906113,0.26745189358012655,,,,,,,29,,,,members,3.0
,4.6e-5,,0.0001,,static_ridge,,,,,mae,,,0.5876159125695649,0.22062890345683206,0.2701534099098027,,,,,,,29,,,,members,3.0
,,,,,rls,,,,,mae,,,0.5139096540282659,0.14490173700655393,0.1929168624002284,0.0009362,0.9,1.0e-6,,,,29,,,,members,3.0
,,,,,hedge,,,,,mae,,,0.6352814767804896,0.25547637414034174,0.3051584285147321,0.0006912,,,1.0,336,,29,,,,members,3.0
,,,,,exp3,,,,,mae,,,0.881656368129466,0.3073670601427122,0.3853198137758819,0.0005273,,,,,0.05,29,,,,members,3.0
,,,,,fixed_share,,,,,mae,,,0.670061401242611,0.2371160187575037,0.2959080989043139,0.0003767,,,0.05,,,29,0.005,,,members,3.0
,,,,,passive_aggressive,,,,,mae,,,0.9516678302887595,0.18770981243263088,0.2990176527104087,0.0001479,,,,,,29,,1.0e12,0.1,members,3.0
381.99016978188257,0.0015191,0,0.1,cholesky,adaptive_ridge,48,quadratic_stacked_beta,0.001345,2.635866513004206e-16,mae,0.0001741,5,0.4858220136146695,0.1695321690154134,0.2115276838539156,,,,,,,30,,,,members,3.0
,4.17e-5,,0.1,,static_ridge,,,,,mae,,,0.48444526069191596,0.16780274534322587,0.20980420332777994,,,,,,,30,,,,members,3.0
,,,,,rls,,,,,mae,,,0.4817885298039151,0.15450841757857667,0.1990725465947832,0.002069,0.9,1.0e-6,,,,30,,,,members,3.0
,,,,,hedge,,,,,mae,,,0.5115538036032949,0.17134720209579324,0.21521442936247576,0.0013631,,,0.5,0,,30,,,,members,3.0
,,,,,exp3,,,,,mae,,,1.0305532767856371,0.3550577082861102,0.4475763048485432,0.0009516,,,,,0.05,30,,,,members,3.0
,,,,,fixed_share,,,,,mae,,,0.5123431007458857,0.17147841961541702,0.2153605122098008,0.0004597,,,0.01,,,30,0.1,,,members,3.0
,,,,,passive_aggressive,,,,,mae,,,0.5120526295495549,0.17143254520598503,0.21537185684529245,9.94e-5,,,,,,30,,1.0e12,1.0,members,3.0
25229.945226513482,0.0125123,0,0.01,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.0093122,1.1551330718666515e-15,mae,0.0032001,5,0.2826653471200749,0.09774831600411733,0.12222454212530846,,,,,,,1,,,,members,6.0
,5.96e-5,,0.1,,static_ridge,,,,,mae,,,0.3515100628682657,0.13613573456997405,0.16509265510036256,,,,,,,1,,,,members,6.0
,,,,,rls,,,,,mae,,,0.24650153920308693,0.08852773780845054,0.11045660155464371,0.0016444,0.95,1.0e-6,,,,1,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.3317026662436453,0.11072063818419775,0.13918702926285087,0.0014347,,,1.0,336,,1,,,,members,6.0
,,,,,exp3,,,,,mae,,,1.0003732895937143,0.37255416022554366,0.4510590837124677,0.0010489,,,,,0.05,1,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.3223682003778435,0.10815473203848272,0.13615992513453565,0.0006378,,,0.01,,,1,0.005,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.2784688809984817,0.0910702933095207,0.11502636539152697,0.000163,,,,,,1,,1.0e12,0.1,members,6.0
103854.88981324936,0.011280199999999999,0,0.01,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.0080974,1.3689155693061499e-15,mae,0.0031828,5,0.4793682171009484,0.15505674438563255,0.19661831683805325,,,,,,,2,,,,members,6.0
,8.1e-5,,0.0001,,static_ridge,,,,,mae,,,0.45514008533624434,0.1552288242450573,0.19379037104201377,,,,,,,2,,,,members,6.0
,,,,,rls,,,,,mae,,,0.3505309598586625,0.10450291775669572,0.1367973975595814,0.001644,0.9,0.1,,,,2,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.5875525352149894,0.29981655457043555,0.33010895861777473,0.0015116,,,1.0,24,,2,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.9016160429725133,0.2602226279628991,0.33516245598594463,0.0015142,,,,,0.1,2,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.472793187283778,0.20800799142080234,0.23989692724517425,0.0007375,,,1.0,,,2,0.005,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.44336153607187073,0.1273491281633286,0.1679362855545202,0.0001712,,,,,,2,,1.0e12,0.1,members,6.0
159734.8449857431,0.0396338,0,0.01,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.0086806,8.510971308895033e-16,mae,0.0309532,5,0.2605087252512996,0.08464736426373913,0.10715339397975313,,,,,,,3,,,,members,6.0
,6.04e-5,,0.01,,static_ridge,,,,,mae,,,0.23123589003556716,0.07928311609690895,0.09847921169916184,,,,,,,3,,,,members,6.0
,,,,,rls,,,,,mae,,,0.23674749153051028,0.07811285354782521,0.09873496054915198,0.0670672,0.95,0.0001,,,,3,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.40348633640293263,0.17648278686965763,0.20387891105601597,0.002564,,,1.0,72,,3,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.5767420364818454,0.14377547452176728,0.20026235348899693,0.0015052,,,,,0.05,3,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.2553992010934269,0.09130088145900687,0.11341690114522053,0.0015384,,,0.1,,,3,0.005,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.26259316664826654,0.08577054314015081,0.10879900999896495,0.0001508,,,,,,3,,1.0e12,0.1,members,6.0
33877.86404300885,0.14705279999999998,0,0.01,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.1440897,9.966858222392771e-16,mae,0.0029631,5,0.3203557219577696,0.10665621587881614,0.13396319603923715,,,,,,,4,,,,members,6.0
,8.51e-5,,0.0001,,static_ridge,,,,,mae,,,0.2752157336725634,0.09258180368798404,0.11667332254367707,,,,,,,4,,,,members,6.0
,,,,,rls,,,,,mae,,,0.25852412901321015,0.08329569625154842,0.10569262606991561,0.0015118,0.95,1.0e-6,,,,4,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.39050057553111656,0.13479637738282235,0.16846277501272816,0.0007994,,,1.0,72,,4,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.7647585069968821,0.23159922687119497,0.2931216710899366,0.000822,,,,,0.1,4,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.29224297459109944,0.1001943903942013,0.12538486919081718,0.0009577,,,0.05,,,4,0.005,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.28364739022490665,0.08693622175206138,0.11220961928340999,0.00026,,,,,,4,,1.0e12,0.1,members,6.0
2.379760978723028e6,0.012218799999999998,0,0.0001,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.0088937,9.52533801567439e-16,mae,0.0033251,5,0.18903183606486584,0.06082616975909052,0.07731454940109048,,,,,,,5,,,,members,6.0
,0.0001104,,0.0001,,static_ridge,,,,,mae,,,0.24673181599050253,0.09717887567895886,0.115650172333432,,,,,,,5,,,,members,6.0
,,,,,rls,,,,,mae,,,0.14977009088403548,0.05009263373497272,0.06306032734931837,0.0016353,0.95,0.0001,,,,5,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.32003864806948246,0.12765081308604112,0.15290623760285613,0.0008489,,,1.0,24,,5,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.6522343434853647,0.17982504288973641,0.228410791328389,0.0025758,,,,,0.1,5,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.24106820008458427,0.09282429894252008,0.1122503630411233,0.0017316,,,0.1,,,5,0.02,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.16378869208103145,0.05577374065172678,0.07012690109702933,0.000122,,,,,,5,,1.0e12,0.1,members,6.0
2220.257006356649,0.014568900000000001,0,0.1,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.0104667,9.567373486587861e-16,mae,0.0041022,5,0.3440609428641923,0.1252059075552581,0.1552402837614471,,,,,,,6,,,,members,6.0
,5.66e-5,,0.1,,static_ridge,,,,,mae,,,0.34184396797547945,0.1231374038217604,0.1523654431541687,,,,,,,6,,,,members,6.0
,,,,,rls,,,,,mae,,,0.33083508567557196,0.11491580464258766,0.1434899983390785,0.001711,0.95,0.01,,,,6,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.34600156263702464,0.12290342997761662,0.15101684031955892,0.0006821,,,1.0,0,,6,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.9325438184319107,0.3090719160903012,0.3906630540261665,0.0508615,,,,,0.4,6,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.35457113350365327,0.12328053291489292,0.15245541688753966,0.0007825,,,0.01,,,6,0.005,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.39272496629205195,0.1252495338080258,0.15984807017569833,0.0001863,,,,,,6,,1.0e12,0.1,members,6.0
49930.537780886654,0.015290000000000002,0,0.01,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.0110886,9.96426131020373e-16,mae,0.0042014,5,0.24999509068359424,0.08675690012910489,0.10756315114362183,,,,,,,7,,,,members,6.0
,7.8e-5,,0.01,,static_ridge,,,,,mae,,,0.23276394686079477,0.07905683798416685,0.09919580283933807,,,,,,,7,,,,members,6.0
,,,,,rls,,,,,mae,,,0.23127122522127333,0.07889191768786921,0.09896497564690003,0.0014836,0.98,0.01,,,,7,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.292391892785437,0.10237834417686088,0.12809897008697058,0.0013471,,,0.01,0,,7,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.7823676978047854,0.2065025441859154,0.2790137979149241,0.0012624,,,,,0.1,7,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.2935828114415826,0.10313167007235456,0.1289624292446587,0.0008379,,,0.01,,,7,0.1,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.23747053505164548,0.08019501542437117,0.10091369807695717,0.0001433,,,,,,7,,1.0e12,0.1,members,6.0
19521.204559369962,0.0110125,0,0.01,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.0079276,7.529358122569129e-16,mae,0.0030849,5,0.32533847180399716,0.11361905133606488,0.14192241258439162,,,,,,,8,,,,members,6.0
,6.12e-5,,0.01,,static_ridge,,,,,mae,,,0.31475118374191413,0.1063711798310008,0.13223594712927997,,,,,,,8,,,,members,6.0
,,,,,rls,,,,,mae,,,0.2927390989064469,0.09517766876266326,0.12090656286148087,0.0014208,0.95,1.0e-6,,,,8,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.3890437293923141,0.1382316843384225,0.17121126277455478,0.0017505,,,1.0,72,,8,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.6510234424220249,0.1908671056799347,0.24854405384581837,0.0025322,,,,,0.1,8,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.31163294609707753,0.10654258149862518,0.13282532816163903,0.0021611,,,0.05,,,8,0.01,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.3335088523842383,0.10150028475486177,0.1312227129374706,0.0002142,,,,,,8,,1.0e12,0.1,members,6.0
225576.54589428092,0.0128394,0,0.01,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.0096804,1.0279872375108927e-15,mae,0.003159,5,0.2124689795098254,0.07249453735421726,0.09086288075830107,,,,,,,9,,,,members,6.0
,8.96e-5,,0.01,,static_ridge,,,,,mae,,,0.20671658811661098,0.07124012460509956,0.08918303072828725,,,,,,,9,,,,members,6.0
,,,,,rls,,,,,mae,,,0.20343980169572803,0.0670096385938338,0.08477023229227124,0.0246998,0.98,1.0e-6,,,,9,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.4291035674510219,0.19923581606200483,0.22598844082403058,0.0015847,,,1.0,24,,9,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.765744588425123,0.23917638899124172,0.3066439065519258,0.0007274,,,,,0.1,9,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.3228613556384296,0.11021154544374494,0.13934083550482176,0.0005757,,,0.05,,,9,0.01,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.21893420083839824,0.07233671632078743,0.09152116721754537,0.0001212,,,,,,9,,1.0e12,0.1,members,6.0
35217.48376372412,0.013367400000000002,0,0.01,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.0089577,1.2448239563462419e-15,mae,0.0044097,5,0.24429808632843716,0.08117625626818321,0.10282177418123414,,,,,,,10,,,,members,6.0
,0.0001492,,0.01,,static_ridge,,,,,mae,,,0.23379653782172888,0.07959456104691297,0.1006222669384424,,,,,,,10,,,,members,6.0
,,,,,rls,,,,,mae,,,0.21806644147954699,0.07349540158109646,0.09260032293843684,0.0046337,0.995,0.1,,,,10,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.2800430530086684,0.099297853348574,0.12403337635178266,0.002278,,,1.0,168,,10,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.8433962757299679,0.256412206744625,0.3341253294492861,0.0010723,,,,,0.05,10,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.24178806068185849,0.08233155869016767,0.1032637272892724,0.001425,,,0.1,,,10,0.02,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.24606727914702653,0.077163488946846,0.09992949204347645,0.0001498,,,,,,10,,1.0e12,0.1,members,6.0
35048.819650876045,0.0130338,0,0.01,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.0087142,9.227424496649089e-16,mae,0.0043196,5,0.25507115370024996,0.0882453360437302,0.1102940800126183,,,,,,,11,,,,members,6.0
,6.17e-5,,0.001,,static_ridge,,,,,mae,,,0.24870001391161722,0.08623402752579977,0.10713818354023734,,,,,,,11,,,,members,6.0
,,,,,rls,,,,,mae,,,0.2341779615232069,0.08146118133305796,0.10063654345230552,0.001749,0.995,1.0e-6,,,,11,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.2941371465336454,0.1035256958939523,0.12899012941810975,0.0006617,,,1.0,0,,11,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.610798788293585,0.21477964833256175,0.2653748934971982,0.0008622,,,,,0.1,11,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.23172758926973358,0.08275764952261538,0.10210461788813174,0.0006033,,,0.05,,,11,0.005,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.2852289092747172,0.09438882431328445,0.11995697651023357,0.0001507,,,,,,11,,1.0e12,0.1,members,6.0
111826.9489246529,0.0116925,0,0.01,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.008534,9.762348057295802e-16,mae,0.0031585,5,0.23126812041965772,0.0802546454652817,0.09964357848208319,,,,,,,12,,,,members,6.0
,6.52e-5,,0.01,,static_ridge,,,,,mae,,,0.22527429073257488,0.07663972116578101,0.0956545710966124,,,,,,,12,,,,members,6.0
,,,,,rls,,,,,mae,,,0.21692799442499539,0.0763765671298866,0.0944506240176446,0.0033022,0.995,0.1,,,,12,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.41046019756917973,0.1505245126641761,0.18340669644432828,0.0018361,,,1.0,168,,12,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.6357891092066261,0.14384514851367558,0.2083397426489357,0.001221,,,,,0.1,12,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.29897118970118247,0.110174230134675,0.13586077166060112,0.0012632,,,0.05,,,12,0.005,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.2522411286846973,0.08214764417274785,0.10452570834182835,0.0001022,,,,,,12,,1.0e12,0.1,members,6.0
13704.502524157582,0.011813500000000001,0,0.01,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.0087106,5.083779476263766e-16,mae,0.0031029,5,0.2636005282196402,0.09211263958951554,0.11378264304262134,,,,,,,13,,,,members,6.0
,6.73e-5,,0.01,,static_ridge,,,,,mae,,,0.29368912686243204,0.10402546459240766,0.12886002551710876,,,,,,,13,,,,members,6.0
,,,,,rls,,,,,mae,,,0.21265641715056344,0.0764369578933549,0.09478253781173265,0.0045507,0.99,1.0e-6,,,,13,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.38923469379451353,0.15251683838510563,0.18305643100576063,0.0009048,,,1.0,24,,13,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.7475739776883104,0.23308653232760998,0.2996734395945258,0.000958,,,,,0.05,13,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.218511982536332,0.0777319250076384,0.09640355875763451,0.0013279,,,0.1,,,13,0.01,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.24640441916145123,0.08636059735626817,0.10663761300192179,0.0001556,,,,,,13,,1.0e12,0.1,members,6.0
174662.99105542063,0.0121017,0,0.1,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.0087022,8.329960782064583e-16,mae,0.0033995,5,0.4481515765861869,0.14121829615926307,0.18193169248850877,,,,,,,14,,,,members,6.0
,6.7e-5,,0.1,,static_ridge,,,,,mae,,,0.32430214510276284,0.11087512096797235,0.1386895566380015,,,,,,,14,,,,members,6.0
,,,,,rls,,,,,mae,,,0.21006300491732383,0.06201326858235976,0.08141375132941638,0.0015982,0.9,0.01,,,,14,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.3946339868423955,0.15458162059367184,0.18696815649208695,0.001333,,,1.0,24,,14,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.8441354457684258,0.2991006923788877,0.3643210003642958,0.0012501,,,,,0.1,14,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.30687688174952166,0.10659341930408912,0.13305852506119162,0.0014598,,,0.05,,,14,0.005,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.25106823894828617,0.07860884037460719,0.10128681843587758,0.0001674,,,,,,14,,1.0e12,0.1,members,6.0
124968.5548763141,0.0118806,0,0.001,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.0084973,5.632170551564599e-16,mae,0.0033833,5,0.3098111513253039,0.10221896829613827,0.12898315237213473,,,,,,,15,,,,members,6.0
,8.63e-5,,0.0001,,static_ridge,,,,,mae,,,0.32749023208559136,0.10855566176385475,0.1370553288915947,,,,,,,15,,,,members,6.0
,,,,,rls,,,,,mae,,,0.1763175361285031,0.05751996500734467,0.07288913495180493,0.0038436,0.95,1.0e-6,,,,15,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.4537610070088797,0.15280108464538705,0.19176301722227104,0.0008703,,,1.0,168,,15,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.6744787689381596,0.11193865065796549,0.18675268039406623,0.0009042,,,,,0.1,15,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.19692392520670574,0.07460866737104252,0.09102058837879048,0.0007627,,,0.1,,,15,0.005,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.1958151000008776,0.06419623452528858,0.08097291275901064,0.0001551,,,,,,15,,1.0e12,0.1,members,6.0
269152.54246731417,0.11596429999999999,0,0.01,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.1126841,1.3816067878129433e-15,mae,0.0032802,5,0.3446029393930226,0.1203879592626121,0.15045518046956982,,,,,,,16,,,,members,6.0
,6.36e-5,,0.01,,static_ridge,,,,,mae,,,0.33405256382632315,0.12239791047831963,0.14987056541916083,,,,,,,16,,,,members,6.0
,,,,,rls,,,,,mae,,,0.26691429625336044,0.07704015819025903,0.10186096596054235,0.1673748,0.9,0.01,,,,16,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.48485422765439823,0.21161359815351863,0.24425913810680824,0.0007952,,,0.01,24,,16,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.6071200031430641,0.3008810471098817,0.31856856193495087,0.0012702,,,,,0.1,16,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.48421299885086894,0.21199015184502812,0.2444259921566152,0.0090363,,,0.01,,,16,0.1,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.37900805144038735,0.09781387172122867,0.13606913704056162,0.0001696,,,,,,16,,1.0e12,0.1,members,6.0
25667.27120883363,0.0121101,0,0.01,cholesky,adaptive_ridge,186,quadratic_stacked_beta,0.0086102,1.1399232138517349e-15,mae,0.0034999,5,0.3338904932564145,0.11363976272316179,0.1429175676716088,,,,,,,17,,,,members,6.0
,6.81e-5,,0.1,,static_ridge,,,,,mae,,,0.3738886400336353,0.13653416199703775,0.168347201802348,,,,,,,17,,,,members,6.0
,,,,,rls,,,,,mae,,,0.2973103473802648,0.10019657996553061,0.1251230036813092,0.0036667,0.95,1.0e-6,,,,17,,,,members,6.0
,,,,,hedge,,,,,mae,,,0.3246168731977982,0.111612768132865,0.13998491191700174,0.001551,,,1.0,72,,17,,,,members,6.0
,,,,,exp3,,,,,mae,,,0.7807759080692473,0.26020457516576945,0.3275446662679141,0.0014086,,,,,0.05,17,,,,members,6.0
,,,,,fixed_share,,,,,mae,,,0.314090298264954,0.10824927308598313,0.13556224129839567,0.001394,,,0.05,,,17,0.02,,,members,6.0
,,,,,passive_aggressive,,,,,mae,,,0.3607590203312987,0.10924226063247362,0.14142873321562968,0.0001736,,,,,,17,,1.0e12,0.1,members,6.0
